index,episode no,name,line
233,46,moeen,کرکٹ پر ہمارا پروگرام جو ہے ایجوکیشن ہے۔ ہمارے کنٹری کا پروگرام جو ہے ایجوکیشن ہے، لٹرسی پہلے نمبر کے اوپر میں ابھی ادھر دیکھے گا تو سب کا انتنت میں ایک جگہ ہے، کیرالہ ہنڈرڈ پرسنٹ لٹرسی ہے ادھر اس کا بعد میں پھر آ جاتا ہے ۔ سری لنکا، سری لنکا کے اندر میں بھی لٹرسی کا پرسنٹج بہت ہے، ابھی ہم لوگ ابھر رہا ہے، ہمارا لٹرس کی ریٹ بھی ابھر رہا ہے۔ انگلش بھی بہت ہائی ہو گیا ہے ایک دم ایک دم ایسا جا رہا ہے۔ 
234,46,anwar,ٹھیک کہہ رہے ہیں آپ۔ 
235,46,moeen,ایک دم دیکھو جو بہت ہے وہ بولنا چاہیے ہم لوگ اپنے ملک کے امبیسیڈر ہے۔ ہمارے امبیسیڈر نے بھی بولا تھا کہ یہ جو صاحب ہے آپ کا نام لیا بولا اس کا اس میں جائے گا تو بہت سنبھال کے بات کرے گا اور سب بتائے گا تو ہم سب بتائے گا تم کو۔ 
236,46,anwar,میں آپ کی بات مان رہا ہوں۔ 
237,46,moeen,ماننا اچھا بات ہے۔ 
238,46,anwar,مگر آپ ایک ٹیسٹ کرکٹر ہیں۔ 
239,46,moeen,دیکھو سب سے بڑا ٹیسٹ کیا ہے دنیا میں کہ قرضہ نہیں ہونا چاہیے۔ اللہ کا شکر ہے ہمارے ملک کے اوپر میں کوئی قرضہ نہیں ہے۔ آپ کو کتنا ٹینشن ہوا کہ آپ لوگوں کا ملک پہ قرضہ، قرضہ، قرضہ، قرضہ جہاں دیکھے قرضہ ہمارے ملک میں اللہ کا شکر ہے کہ قرضہ نہیں ہے، ہم لوگ خود کیا بولتے ہیں تم لوگ کوفیل بھائی کوفیل، کوفیل ہم لوگ کوفیل ہیں خود کوفیل ہے تم لوگ قرضہ ہے۔ تھرٹی ٹو ڈالر پر پرسن قرضہ ہے ابھی باڑھ گیا ہوگا  
240,46,anwar,سب صحیح 
241,46,moeen,ہے نا۔ 
242,46,anwar,میں مانتا ہوں- 
243,46,moeen,جب ہم آپ کا بعد میں ایک دم آزادی مل گیا اور ہم لوگ خود کوفیل ہو گیا تو تم لوگ پہ قرضہ کیوں ہے یہ بات ہمارے کو تکلیف دیتا ہے۔ 
244,46,anwar,آپ کی باتیں میں سب مان رہا ہوں۔ ہر چیز آپکی مانی ۔ میں یہ بھی کہتا ہوں کہ دنیا کا سب سے اچھا ملک بنگلہ دیش ہے۔ دنیا میں سب سے زیادہ پیسہ بنگلہ دیش کما رہا ہے۔ دنیا بڑی سیڑھا ایکسپورٹ بنگلہ دیش کی ہے۔ ایجوکیشن کا معیار جو ہے بنگلہ دیش کا سب سے اچھا ہے۔ 
245,46,moeen,ابھی کچھ جھوٹ بھی بول دیا تم نے اس میں ایسی بات نہیں ہے ہمارا امبیسیڈر بولا جو غلط بات کرے پکڑ لینا آپ سب ایسا عادی لگ رہا ہے، ٹونٹنگ لگ رہا ہے آپ ٹونٹنگ کر رہا ہے ہمارے اوپر ایسا بات نہیں ہے جو ہے وہ ہے۔ 
246,46,anwar,ارے ہائے تو بری بات تو سنیں آپ میری اپنی طرف سے کیا جارہا ہے کیا ہے ہم- 
247,46,moeen,ہم نے آپ کو بلایا ہے کرکٹر کی وجہ سے ہم- 
248,46,anwar,اپنی طرف سے تو کچھ بھی نہیں بولا کیا بولا۔ ہم اپنی طرف سے اپنی طرف سے کوئی بات کر دیا ہے۔ 
249,46,moeen,الله تعالی نے آپ کو دماغ دیا ہے۔ 
250,46,anwar,الحمد للہ دیا ہے۔ 
251,46,moeen,دیا ہے نا تو پھر آپ میرا سوال سنیں اور اس کا جواب دیں۔ 
252,46,anwar,آپ کو جتنا بھی بات کیا اس کا ریلینٹ جواب دیا ہے ہم۔ اگر آپ کو میری بات بری لگی ہے تو میں آپ سے معافی مانگتا ہوں بلکہ پورے بنگلہ دیش سے معافی مانگتا ہوں کہ- 
253,46,moeen,بس بس ضرورت نہیں ہم اپنے ملک کی رپریزنٹیشن کر رہا ہے آپ نے ہم سے معافی مانگ لیا ہمارا دل کلیر ہو گیا۔ 
254,46,anwar,دیکھیے آپ ایک ٹیسٹ کرکٹر ہیں۔ آپ صرف کرکٹ پر بات کریں۔ 
255,46,moeen,تم لوگوں کا یہ ایک خرابی ہے جو چیز میں ہم لوگ ٹھیک ہیں، تم لوگ اس پہ کاہے کو نہیں بات کرتا ہے؟ اس پر بات کرو۔ ہمارے ساتھ میں اس پر بات کرو جس میں ہم لوگ اچھے ہیں۔ ایکسپورٹ پر بات کرو، ایجوکیشن پر بات کرو. سارا لوگ چیز پر بات کرو جو اچھا ہے۔ 
256,46,anwar,دیکھیے آپکا تعلق اگر سیاست سے ہوتا تو میں سیاست سے بات کرتا۔ آپ ایک ٹیسٹ کرکٹر ہیں۔ 
257,46,moeen,پہلے ہم بنگالی ہیں سب سے پہلے ہم بنگالی ہیں بعد میں ہم کرکٹر ہیں۔ 
258,46,anwar,کیا بات کروں؟ 
259,46,moeen,بات کریگا، آپکو مرضی ہے۔ 
260,46,anwar,سر یہ ریکارڈنگ کا پرابلم ہو رہا ہے۔ اس طرح تو میں نہیں کر سکتا کسی بات کا یہ جواب ہی نہیں دے رہے ہیں مجھے 
261,46,moeen,کس سے بات کر رہے ہیں۔ 
262,46,anwar,وہ آپ میرے ڈائریکٹر ہیں۔ 
263,46,moeen,آچھا آپکا ڈائریکٹر ہے۔ آپ لوگوں کو بھی کوئی ڈائریکشن دیتا ہے۔ اگر تم لوگوں کو ڈائریکشن ہوتا تو یہ قوم ایسا تو نہیں ہوتا جیسے ز، ز، زور آ رہا ہے۔ 
264,46,anwar,ایک سیکنڈ ملتے ہیں ایک بنگالی کے بعد۔ میں کیا بات کروں آپ سے۔ ا، پچھلے دنوں بنگلہ دیش میں سیلاب آگیا تھا۔ 
265,46,moeen,ہاں۔ 
266,46,anwar,پچھلے دنوں بنگلہ دیش میں سیلاب آیا تھا۔ 
267,46,moeen,سیلاب بولو تو، اچھا سیلاب آگیا تھا- 
268,46,anwar,سیلاب۔ 
269,46,moeen,بنگلہ دیش میں۔ ہاں، ہاں، ہاں یاد آگیا۔ سنا ہے پچھلے دنوں تمہارا پاکستان میں بدین میں بہار آگیا تھا۔ سین میں بہت پھول کھیل گیا تھا ایک دم، سنا تمہارا وزیر اعظم ادھر بھاگ رہا ہے۔ صدر صاحب بھی بھاگ رہا ہے۔ سارا کابینہ بھاگ رہا ہے پھول دیکھنے کے لیے اتنا پھول ارے چھوڑیئے گا کیا بات کرتا ہے؟ سیلاب ہے، کیدر میں بھی آسکتا ہے اور ایسا نہیں ہے کہ پہلے بولتا ہے کہ دیکھو ہم آ رہا ہے. آ جاتا ہے بعد میں معلوم ہوتا ہے تو ہمارے ادھر کا تو گورنمنٹ کا بھی ایک دم، آ جاتا ہے بعد میں معلوم ہوتا ہے عاری اللی مین دو بار دوسرا آگیا کیا ایسا ہوتا ہے چھوڑیئے گا سیلاب سب جگہ آتا ہے 
270,46,anwar,پریشان ہے آپ۔ 
271,46,moeen,کون؟ 
272,46,anwar,آپ پریشان ہیں کچھ۔ 
273,46,moeen,پریشان بولو تو 
274,46,anwar,کچھ اپ سیٹ ہیں۔ 
275,46,moeen,کون۔ 
276,46,anwar,آپ۔ 
277,46,moeen,ہم یکدم فرسٹ کلاس ہے۔ ہم بنگلہ دیشی ہے۔ 
278,46,anwar,آپ سمجھ نہیں رہے میری بات۔ 
279,46,moeen,ہم سب سمجھ رہا ہے توم نہیں سمجھ رہا ہے ہم تو ایک کلکی ایشن کیا پورا رات ہم رہارسل کیا ہے کہ کیا بات کرے گا۔ 
280,46,anwar,مگر میرے بھائی سر۔ 
281,46,moeen,بھائی دیکھو۔ 
282,46,anwar,مرا پروگرام کرکٹ پر ہے۔ 
283,46,moeen,کس پر ہے۔ 
284,46,anwar,کرکٹ پر ہے میرا پروگرام۔ 
285,46,moeen,لیکن ہمارا پروگرام کرکٹ پر نہیں ہے تُم بانکنگ پہ بات کرو ہمارے ساتھ ہمارے ساتھ۔ او ڈی آئی کا تو مطلب ہم کو نہیں معلوم لیکن ہم تم کو بتائے گا کہ او ڈی کا مطلب کیا ہے تو ہم سب بانکنگ کے اوپر بات کرو جو چیز ہم کو آتا ہے اس پہ بات کرو۔ مگر ایک بڑی سیدی سی بات ہے جس کی وجہ سے آج آپ لوز ٹاک میں میرے مہمان ہیں۔ ڈائریکٹ بات کریں گے۔ اتنا گھومانے پھنانے کیا بات ہے ڈائریکٹ بتائیے آپ کیا بات ہے۔ 
286,46,anwar,آپ بنگلہ دیش کے ایک ٹیسٹ کرکٹر ہیں۔ 
287,46,moeen,ہاں تو تم کو کیا تکلیف ہے۔ 
288,46,anwar,ابھی تک آپ لوگوں نے کوئی ٹیسٹ نہیں جیتا۔ 
289,46,moeen,نہیں جیتے گا ہماری مرضی ہے ہمارا ڈس ایز اوور ٹارگٹ نہیں جیتے گا۔ 
290,46,anwar,کیا میں سمجھا نہیں آپ کی بات۔ 
291,46,moeen,تُم سمجھا، ہمارا ٹارگٹ ہے ہم نہیں جیتے گا۔ 
292,46,anwar,پھر کھیلتے کیوں ہیں؟ 
293,46,moeen,ہمارا مرضی۔ 
294,46,anwar,آپ نے پاکستان کے خلاف تین ٹیسٹ کھیلے۔ 
295,46,moeen,تمہارے کو تکلیف ہے میں تین سو اور کھیلے گا۔ 
296,46,anwar,دیکھے- 
297,46,moeen,نہیں گراونڈ پہ اگر کمزور ہے تو اس کا یہ مطلب نہیں ہے کہ ہم کیمرے کے سامنے بھی کمزور ہوگا۔ ادھر کا بات اور ہے- ادھر کا بات اور ہے۔ 
298,46,anwar,آپ لوگ اچھا کیوں نہیں کھیلیں۔ 
299,46,moeen,ہم کھیل سکتا ہے اچھا- 
300,46,anwar,کیسے؟ 
301,46,moeen,"جیتنا بھی بہاری لوگ ہینا ادھر بنگلہ دیش میں, اسکو ترتر ہی بلاؤ ادھر, جلدی سے ادھر بلا لو کیونکہ ابھی ہم لوگ آ رہا تھا تو دھاکہ ائیرپورٹ کے اوپر ایک کونے کے اندر میں بہت سارے بہاری کھڑے ہو گئے. معلوم ہے ہم کو اشارہ کر کر کے کیا بول رہا تھا۔ سالہ ہارنے کے واسطے جا رہا ہے پاکستان, ایسا آگ لگی ہے کیا بولا گا۔ "
302,46,anwar,آپ کس مٹی کے بنے ہوئے ہیں؟ 
303,46,moeen,ہماری مٹی تھوڑی ڈارک ہے تھوڑا گرینٹڈ فاسٹ کلر ہے. تمہارا کلر اترتا ہے تم لوگوں کا۔ 
304,46,anwar,اچھا جب آپ پاکستان آئے تھے تو میں نے ٹیلی ویژن میں دیکھا تھا کہ ائیرپورٹ پر جب آپ اترے جہاز سے تو آپ کا کلر اتنا ڈارک نہیں تھا۔ 
305,46,moeen,تُم ملتان کو گرمی کی اندر میں اگر جاکے ہمارے طرح تین دن کھیل لے گا تو تم موغابی کا صدر لگے گا. اتنا کالا ہوجائے گا تم۔ 
306,46,anwar,موغابی کا صدر! چلیں اچھا ایک بات۔ 
307,46,moeen,مم۔ 
308,46,anwar,ہم لوگ بھائی بھائی ہیں۔ 
309,46,moeen, 
310,46,anwar,کیا مطلب؟ 
311,46,moeen,تُمہیں غلط بولتو پڑے- 
312,46,anwar,نہیں، بنگلہ دیشی- پاکستانی بھائی بھائی- 
313,46,moeen,تُمہیں غلط بولتو پڑے۔ آپ غلط بول رہا ہے۔ 
314,46,anwar,کیسی بات کر رہے ہیں؟ 
315,46,moeen,جب ایسٹ ویسٹ ایک دم بھائی بھائی ساتھ نہیں رہا تو ابھی تو ہم لوگ ڈفرنٹ کنٹری ہیں۔ ہم بنگالی ہیں- 
316,46,anwar,ہم دونوں- 
317,46,moeen,تُم بنگلی بولتے ہو رہے ہیں نہیں تُم کو آتا ہے تھوڑا بنگالی بولنا آتا ہے، نہیں تہ چھوڑوگا۔ ہاں، ہاں ہم بنگالی ہیں۔ 
318,46,anwar,ہم دونوں مسلمان ہیں- 
319,46,moeen,ہم بنگالی ہیں۔ اگر ہم مسلمان ہوتا ہے تو مسلمان ملک کا اخبار ہمارے واسطے یہ نہیں لکھتا جو لکھا ہے- تو بہ تو بہ کتنا برا بات لکھ دیا- کتنا کتنا برا لکھ دیا، اکبر کے اندر میں کتنا برا لکھا۔ معلوم ہے کیا لکھ رہا ہے لکھ رہا ہے کہ بنگلہ دیش کو تباہ کر دیا۔ آگے لکھتا ہے کہ بنگلہ دیش کو جیت کر دیا، بنگلہ دیش کو دھوم کر دیا کیا کر دیا۔ بنگلہ دیش کا اوپر میں کیا تم نے بم مار دیا، ایسا نہیں لکھنا چاہیے ایک دم دل کا زری ہو جاتا ہے۔ یہ دل کا ایک دم ٹکڑا ہو کے زری ہو جاتا ہے اور پھر ڈفرنس پائیدہ ہوتا ہے۔ 
320,46,anwar,نہیں، نہیں یہ بات آپ بالکل صحیح کہہ رہے ہیں۔ میں آپ کے ساتھ ہوں اس بات میں- 
321,46,moeen,مم۔ 
322,46,anwar,مگر اخبار والے تو ایسے ہی لکھتے ہیں، آپ لوگوں نے تو کچھ بھی تو نہیں کیا۔ 
323,46,moeen,ہم لوگوں نے کچھ نہیں کیا، مانتا ہے لیکن اس کا ایک ریجن ہے، آج پہلا دفعہ ہم منہ کھول رہا ہے، بہت ہو چکا ہار جیت ہوتا ہے، ارے ایسا پاگل خوشی مناتا ہے جیسے پتا نہیں۔ دیکھو ہم کیا بولا تم اب، اب بول دیا کہ ہم کچھ بھی نہیں کیا، بول دیا مان لیا۔ ہمارا گورنمنٹ نے منا کیا ہے، بولا کچھ نہیں کرو اگر تُم لوگ کچھ کر رہا ہے تو کتنا خوش ہو رہا ہے۔ ہم نے اگر ذرا کچھ کر دیا ہوتا تو ادھر تم لوگوں کا ایک دم بغدڑ مچ جاتا، اس لیے ہم لوگ کچھ نہیں کیا۔ 
324,46,anwar,نہیں آپ کو دیکھنے کے لیے میچ میں ہزاروں پاکستانی گئے اور جب آپ کا کوئی پلیئر چوکا مارتا تھا تو کھڑے ہو کے تالیاں بجاتے تھے۔ 
325,46,moeen,ہمارا کونسا پلیئر نے چوکا مار دیا اللہ ہے ہم- 
326,46,anwar,نہیں نہیں بہت چوکے ہمارے ہیں- 
327,46,moeen,چوکا مارا، اسا اس وقت ہم گیا تھا، ٹویلٹ گیا تھا، معلوم نہیں ہے۔ 
328,46,anwar,اصل میں بات یہ ہے بھائی- 
329,46,moeen,سر۔ 
330,46,anwar,کہ کرکٹ میں آپ لوگ نئے ہیں۔ 
331,46,moeen,ہم۔ 
332,46,anwar,کرکٹ میں نئے ہیں آپ لوگ۔ 
333,46,moeen,ہم لوگ نئے آئے ہیں، تم لوگ کتنا پرانا ہے۔ ہاں، تم لوگ بہت پرانا ہے تمکمزور مقاول ہو تو فولاد ہے مومن۔ 
334,46,anwar,کیا لائین ہے؟ 
335,46,moeen,کمزور مقاول ہو تو فولاد ہے مومن۔ 
336,46,anwar,ابھی کیا ہے؟ 
337,46,moeen,کمزور مقاول ہے تو فولاد ہے مومن۔ ابھی ساؤتھ افریقہ کاساتھ میچ ہو رہا ہے نا، دیکھیے گا تمہارا یہ مومن کتنا فولاد ہے، دیکھیے گا نا ابھی۔ 
338,46,anwar,مومن تو آپ ہی ہیں۔ 
339,46,moeen,ہاں مومن اللہ چودھری ہیں۔ 
340,46,anwar,دیکھیے بنگلہ دیش ایک غریب ملک ہے۔ آپ کی حکومت آپ لوگوں پہ بہت پیسہ خرچ کر رہی ہے۔ 
341,46,moeen,اچھا تمہارے سے لے کے خرچہ کرتا ہے۔ جینے جینے تو پھر تم کو کیا تکلیف ہے۔ ہمارے اوپر خرچہ کرتا ہے نا ہمارا کھانا، بنگلہ دیش غریب ملک ہے۔ بنگلہ دیش غریب- 
342,46,anwar,مرگپ ہر بات کا ہر سوال کا مطلب غلط کیوں نکال رہے ہیں؟ 
343,46,moeen,اگر ہم نے ہر سوال کا مطلب صحیح نکال دیا تو تمہارا پورا نیشن کا چیک نکل جائے گا۔ 
344,46,anwar,معنی کیس میں نے- -اس میں کیا غلطی ہوئی ہے جب میں نے کہا ہے- 
345,46,moeen,غلط بات کر رہا ہے۔ 
346,46,anwar,-بنگلہ دیش ایک غریب ملک ہے اس میں کیا برائی ہے؟ 
347,46,moeen,بنگلہ دیش غریب ملک ہے ہم لوگ مان رہا ہے۔ بنگلہ دیش غریب ملک ہے بالکل مان رہا ہے لیکن تم لوگوں کا ملک تو امیر ہے۔ تم لوگوں کا موفق ہم لوگ جو ہے بچوں لوگوں کا تعلیم اور صحت کیلئے ٹیلی ویژن کے وفور میں چندہ نہیں جمع کر رہا ہے۔ بتاو بم پھاڑ دیا، کروڑوں روپیا تملوں کے لیڈر لے کے بھاگ گیا اور ادھر غریب بچوں لوگوں کا صحت اور تعلیم کیلئے ٹی وی کے وفور میں چندہ جمع ہو رہا ہے۔ عریش سالا تم لوگ پاگل ہے کیا؟ پاگل ہے تم لوگ، کون ہے؟ پھر- 
